"date","station","sd.oc3","oc3","sd.ocx","ocx","sd.mdn","mdn","chlorophyll.ugl","chlorophyll.u"
2017-05-26,1,0.30961248847575,1.07128721338902,NA,NA,NA,NA,2.215061739,NA
2017-05-26,2,0.38677162902606,2.13910607080141,NA,NA,NA,NA,1.678589551,NA
2017-05-26,3,0.49187953916461,1.99004491361587,0.0816732325109027,1.68210995467729,0.374548748759625,1.4483681816522,1.907086964,NA
2017-05-26,4,0.390332097516704,3.65150629178648,0.0727681351894581,3.27280438960112,0.715012852534919,4.14831339317592,2.532971183,NA
2017-05-26,5,0.184911975901679,4.11144309088753,0.0959389289873204,3.76630681632545,0.0611969078293342,2.57511992663506,5.443829533,NA
2017-05-26,6,0.270750894972274,5.96033350528765,0.111491348231845,5.50314741381693,0.378965532535262,2.71140095898565,8.205667832,NA
2017-05-26,7,2.0057730808356,7.69931673890745,0.235649920083948,3.20583032469687,3.83444615904866,7.47428790048036,3.258202103,NA
2017-05-26,8,0.443141204745422,4.98959678062166,0.190649577772774,4.14809386879045,0.813247434098394,2.21731690799826,2.433624482,NA
2017-05-26,9,0.675846814042292,5.97075167229241,0.253393397761622,5.10252012581702,1.01851287888935,5.89528749413557,4.927226686,NA
2017-11-02,1,NA,NA,NA,NA,NA,NA,4.043041044,NA
2017-11-02,2,NA,NA,NA,NA,NA,NA,4.45036252,NA
2017-11-02,3,NA,NA,NA,NA,NA,NA,2.056107016,NA
2017-11-02,4,NA,NA,NA,NA,NA,NA,3.874151652,NA
2017-11-02,5,NA,NA,NA,NA,NA,NA,3.705262259,NA
2017-11-02,6,NA,NA,NA,NA,NA,NA,2.900553978,NA
2017-11-02,7,NA,NA,NA,NA,NA,NA,3.635719568,NA
2017-11-02,8,NA,NA,NA,NA,NA,NA,5.245136131,NA
2017-11-02,9,NA,NA,NA,NA,NA,NA,8.324883873,NA
2018-05-11,1,0.862989827303403,2.0814627451855,NA,NA,NA,NA,2.433624482,0.012509996
2018-05-11,2,0.441681000423873,1.32570678933336,0.0544974402748524,1.54767739772797,0.01446408709615,0.805279314517975,2.433624482,NA
2018-05-11,3,0.320602650432891,1.44887542808106,0.061068998168369,4.16225830260374,0.00324276798220472,0.664584459365436,1.6289162,NA
2018-05-11,4,0.458082011516563,7.65506051147984,NA,NA,NA,NA,11.63312903,NA
2018-05-11,5,0.93652416458078,13.3504773674459,0.568796810595954,12.6826079749081,2.68194905339682,2.05864934733394,20.17694535,NA
2018-05-11,6,3.11514034928362,11.767630558259,NA,NA,NA,NA,15.69640912,NA
2018-05-11,7,1.56796686635003,9.87285818444839,1.13316434792432,9.61718745262551,6.22594613055277,17.3532277482191,7.569848943,NA
2018-05-11,8,4.37503121945261,21.45091161723,2.12117646891341,14.2657239545574,2.51117549637281,38.9076605262162,35.9631362,NA
2018-05-11,9,0.97703427202901,8.58273701259246,0.724929338013472,6.77000794079969,3.10902094097858,31.737575246409,37.00627656,NA
2019-06-20,1,0.121371975279983,0.81299265500466,0.0371815571033165,0.860878143543399,0.670787997562278,2.960470188386,5.16565877,NA
2019-06-20,11,21.3313696044671,14.9808010377869,10.3875906612382,14.4972211507163,15.7603166607944,52.5786575385404,10.08332049,NA
2019-06-20,2,0.586963456499838,1.27680366332323,0.268441029273967,1.681514091669,0.669270246406063,2.07160358269646,4.688794603,NA
2019-06-20,3,0.437191003607539,1.59766015159229,0.116000427577295,1.59717010907116,0.878081943354171,1.6829078635092,1.956760315,NA
2019-06-20,4,0.276977184100997,2.77861247652949,0.116643570837544,2.95963361491032,0.392370675407724,1.62170450596528,3.377418145,NA
2019-06-20,5,0.419447289469665,4.35359625133841,0.107500127581795,4.45668227571596,0.36233407771366,2.2156675643084,3.397287485,NA
2019-06-20,6,0.638560491123149,5.64049869861203,0.589600257990074,5.10738254997667,0.222326076963565,1.79298893997488,3.685392919,NA
2019-06-20,7,0.64303801174497,5.83722242723247,0.271717156889166,5.68972647488021,0.183445155429051,1.3015280616907,2.165388388,NA
2019-06-20,8,0.420788795763687,4.8716858428324,0.312985475401774,4.69796167780514,0.138480530223016,1.76135146611523,3.248267433,NA
2019-06-20,9,1.2425449273985,7.13638824417719,0.605928161172861,7.46111421490796,1.31814586946632,7.04665823232657,5.722000297,NA
2019-10-28,1,0.0352608792997445,0.605719532087931,0.0217498119795069,0.615759287973672,0.154325775278007,1.46061165690752,2.155453718,NA
2019-10-28,11,19.3545600298302,17.8028733491618,9.41233523208326,14.9369586588932,5.6549000210969,16.4420363819899,4.619251912,NA
2019-10-28,2,0.0551420430430164,0.815887111091416,0.0306123309757012,0.819080953730067,0.127211605780987,2.37370610099279,1.768001582,NA
2019-10-28,3,0.0385566933433161,1.00348719572498,0.0223456459408393,1.00746545515562,0.211542655809116,2.30899096456152,1.857413614,NA
2019-10-28,4,0.0928748087920369,2.19089505346074,0.084591569712155,2.13434256022275,0.173610984490451,2.21130170154216,2.632317884,NA
2019-10-28,5,0.216624703264879,3.13651162016694,0.155365244514317,3.06348198432736,0.118955321130516,2.12532765570831,2.592579204,NA
2019-10-28,6,0.0735451704419784,3.33867410330339,0.0373582416089082,3.34036388925228,0.0467336916563213,2.16298629495672,2.2945391,NA
2019-10-28,7,0.17832865144641,2.89244243838591,0.0918864152646581,2.89465526310144,0.0506602463674347,1.06680192949208,2.264735089,NA
2019-10-28,8,0.252506712960551,3.2156131022559,0.0658616255484145,3.26579305013258,0.0810278125534518,2.29234911518223,2.721729916,NA
2019-10-28,9,0.288609921110073,3.510385199843,0.153972823797156,3.67989033682387,0.383616090038844,3.09417026438539,14.96124353,NA
2019-11-22,1,0.150109563146539,1.18503505477136,0.0694037539815693,1.07295167478492,0.55557439822635,3.48552631770606,2.056107016,NA
2019-11-22,11,1.22513884818036,6.94287369533101,0.896321555601133,6.25570786172108,1.49327102670869,33.291938818886,9.964104446,NA
2019-11-22,2,0.0978158039924291,2.17357369806075,0.0334524424997401,2.18090526452252,0.031435077298677,2.06495845104326,2.622383214,NA
2019-11-22,3,0.0813998377109327,1.0717842332194,0.0823589883539045,1.11249465399584,0.386616887142997,2.59957515659963,2.026303006,NA
2019-11-22,4,0.162607609187934,3.37876784289653,0.0971444556598089,3.29843005231553,0.177769336020004,3.18825236801478,2.831011287,NA
2019-11-22,5,0.247146724891126,3.39314443591118,0.11493601082276,3.50522570546695,0.159061331987208,1.75489034161083,3.06944337,NA
2019-11-22,6,0.268596350200294,4.04885099912792,0.21996796518613,4.03106232213012,0.780517006120352,3.17986868317405,2.821076617,NA
2019-11-22,7,0.278212574430506,4.76828688723987,0.125337620735537,4.82036959621175,0.761813509088551,3.78667958405708,4.668925263,NA
2019-11-22,8,0.708522779605586,5.53175466813452,0.398386630629947,4.73598918188667,0.493561617526794,3.06156100382027,8.06658245,NA
2019-11-22,9,0.455059706539765,6.89325121231996,0.143771281682384,6.78186375750142,1.62229422974785,13.2542712058406,2.711795245,NA
2020-09-02,1,0.0448955133210346,1.0022232108943,0.01234976217323,1.02658565748833,0.239047147204098,1.20765781705126,1.687903304,0.029233257
2020-09-02,11,3.05255266716105,3.18578846953115,3.27338566965093,7.42919489249546,11.8622169339555,7.85821423792704,4.456985633,0.054389264
2020-09-02,2,0.137758879202665,2.14061402678588,0.049064443525568,2.09892543633076,0.543499600419462,2.7729406704855,2.170432143,0.093593587
2020-09-02,3,0.144728703890713,2.24412945634013,0.0786478304188717,2.21226898213461,0.2329787913854,2.03155911996474,2.266469714,0.07819619
2020-09-02,4,0.119464650640613,3.31635988639079,0.096188050125192,3.23559981096489,0.139401944734372,2.46164874705102,4.647896877,0.097530381
2020-09-02,5,NA,NA,NA,NA,NA,NA,5.618268021,0.154905747
2020-09-02,6,0.137399702610728,4.16406818462689,0.12614159704967,4.14594540805868,0.185566488910999,2.20163913055223,3.873128965,0.205282039
2020-09-02,7,0.0851369563608165,3.06956952600225,0.0705984847465064,3.06528260373272,0.0497402673270237,0.935192833080351,4.599114067,0.359622987
2020-09-02,8,0.201949432898903,3.41838684059829,0.105458151673596,3.37001221566244,0.210761401712389,1.8908972297964,2.128488185,0.052589271
2020-09-02,9,0.358149418269153,4.75432906549975,0.170932281327117,4.85930239611032,0.417975183665634,2.63505175918408,3.128687927,0.058403558
2021-02-04,1,NA,NA,NA,NA,NA,NA,2.455049487,0.01213179
2021-02-04,11,30.1524588811567,248.050219455055,NA,NA,NA,NA,3.550281405,0.093799045
2021-02-04,2,NA,NA,NA,NA,NA,NA,2.729741746,0.075852288
2021-02-04,3,NA,NA,NA,NA,NA,NA,2.512753258,0.071961421
2021-02-04,4,NA,NA,NA,NA,NA,NA,2.203043993,0.100264194
2021-02-04,5,NA,NA,NA,NA,NA,NA,3.126500597,0.086437257
2021-02-04,6,NA,NA,NA,NA,NA,NA,2.46304639,0.056279504
2021-02-04,7,NA,NA,NA,NA,NA,NA,4.560132481,0.159168948
2021-02-04,8,NA,NA,NA,NA,NA,NA,5.074020002,0.074552304
2021-02-04,9,3.24927227107931,10.1547403618598,NA,NA,NA,NA,17.74365243,15.30680628
2022-11-11,1,0.254154670945551,1.50228593547181,0.0429523722142487,1.42635796032269,0.52248066787841,3.15135820865353,0.79,0.012509996
2022-11-11,11,0.72197606742398,6.17889217552116,0.612824731759828,6.01000414730654,2.97633340461398,26.3207101718336,2.37125,0.078285193
2022-11-11,2,0.104318872276418,1.7448785176024,0.032328431410226,1.72899354708989,0.147128537744471,3.28386784757972,1.360408163,0.06278134
2022-11-11,3,0.120382983033313,2.48072736812537,0.047413444701228,2.41118709035966,0.487716246751759,5.90867736245449,2.079777778,0.34355421
2022-11-11,4,0.0779442441107806,3.01307070326669,0.0421453496737916,3.05016772347827,0.135041198093402,2.15428916220592,1.20469697,0.069331305
2022-11-11,5,0.085737380442734,3.18678767298485,0.0284948051715866,3.19880012024066,0.137765630505035,2.29787532103517,1.028867925,0.062006835
2022-11-11,6,NA,NA,NA,NA,NA,NA,2.068666667,0.22070754
2022-11-11,7,0.508553876843709,3.88315970480114,0.260987818530467,4.02064294827508,0.193408391603804,2.07454125600696,2.314415584,0.067032857
2022-11-11,8,0.262936938497942,4.67611421857607,0.15740046537824,4.53470603573307,0.335581726093936,3.29380632043193,2.561904762,0.067036142
2022-11-11,9,0.299678075595629,4.51033795937715,0.166941225337351,4.37302036690802,0.290185802082828,3.25235818128562,2.349411765,0.104410953
2022-12-01,1,0.0704751517761911,1.94420708167107,0.0423523691124058,1.91364026239443,0.476682975079691,2.90021101965842,2.163333333,0.004062019
2022-12-01,11,2.6482726691054,5.26280127323061,1.68283609408546,5.19357104764301,24.1470206410694,33.7994138013559,3.042272727,0.006951308
2022-12-01,2,0.2030528389508,2.02358855158816,0.0544191786175877,2.14552134368266,0.33405432786284,3.09201476687706,2.870357143,0.016917416
2022-12-01,3,0.145581431988964,1.7947048355472,0.0749436307327231,1.72092935548623,0.203754765013349,1.79453063073345,1.214791667,0.018941375
2022-12-01,4,0.273648957735928,3.08613448587068,0.0618105779336363,3.02855184050601,0.0855930768681258,1.98289538332587,4.327333333,0.068290933
2022-12-01,5,0.223781191558562,2.50581658410591,0.0381468545715488,2.53435689490449,0.16047525051284,2.25839350873019,4.67195122,0.022256047
2022-12-01,6,0.156238193662504,3.92061674967086,0.0758936464118742,3.89541107767334,0.427988164720182,3.71790810372906,4.084222222,0.03955081
2022-12-01,7,0.149917018556272,4.43312986936692,0.129009337903433,4.43125775624997,0.170336627831366,2.34229066116464,3.679756098,0.032844771
2022-12-01,8,0.691905988781916,5.20801218517193,0.30899183544671,5.11423374191491,0.342379271496858,2.69612734929056,3.52275,0.018025934
2022-12-01,9,0.378243437450333,5.68678989562731,0.348001307199037,5.91288182296669,1.46632616028146,11.9868481471613,4.405306122,0.025164598
2023-03-16,1,0.0669624064975721,0.971677194890285,0.0513964296688884,0.979919787994563,0.281985992099906,2.69264748669749,1.318292683,0.029704649
2023-03-16,11,6.83699344865042,12.3917809477184,3.54365564575946,11.9154379326578,4.83823702456471,31.9713686269831,3.44203125,0.01221943
2023-03-16,2,0.116258974270099,1.56821767244747,0.0230771886478077,1.54761889243851,0.0816776902718348,3.26907443652885,1.118139535,0.041137119
2023-03-16,3,0.22765960313111,2.69861799975814,0.112874451295974,2.76509218376592,0.601183904883039,5.46372862473355,5.189793814,0.020440793
2023-03-16,4,0.396223087746266,6.01049890836768,0.250707842673988,6.22398124193301,0.383508873807016,8.31545348356686,9.270454545,0.099235026
2023-03-16,5,0.608032817216598,7.00336219056157,0.212761137969303,7.10914363114681,0.745819165174643,10.2448481570508,104.2136585,1.635867516
2023-03-16,6,0.747932719870118,13.5046237865005,0.618614047274036,13.6877260341778,1.99604829019491,23.3935283458116,41.7996875,0.907225569
2023-03-16,7,0.411592290012984,8.3516175048394,0.151575205621469,8.21957673323896,0.999992270988372,9.60520125023156,7.991896552,0.075450685
2023-03-16,8,0.337347726584873,6.2710055268864,0.130507594919684,6.17440405959319,0.7212490597621,6.16808546561535,3.503488372,0.046947532
2023-03-16,9,0.557926556164021,6.01048257668858,0.552335038093674,6.1844286936026,2.56491938542142,24.9453497668766,5.025952381,0.034340299
2024-03-15,1,0.155099681913743,0.501600183134885,0.0120353001844134,0.473528907965238,0.0563891966469189,0.577690098297121,1.48,0.025763841
2024-03-15,11,2.66164927433001,18.2243395015972,2.27230154249387,18.5777085145616,14.883434890746,38.4271135303007,11.00411765,0.022246262
2024-03-15,2,0.0342920741915239,0.560180354788346,0.0166833325832048,0.573010517753989,0.120760818154735,0.788328129099965,2.042272727,0.021009792
2024-03-15,3,0.18003804643088,1.62477705224113,0.0740077688446308,1.62594624139544,0.46437957100749,3.01467638640604,7.142368421,0.094246513
2024-03-15,4,0.2001739998145,3.45774289138693,0.0693513407610704,3.39573183540061,0.0424656546311254,2.24479226341547,3.241830986,0.008498869
2024-03-15,5,NA,NA,0.944721718196463,1.32207290574016,6.86091513096481,12.6905639097102,5.704431818,0.076170654
2024-03-15,6,0.270912380016071,4.88041311995082,0.158627370950412,4.73863688405252,0.197562181851334,3.42002256534908,3.400681818,0.039439315
2024-03-15,7,0.614050196965711,5.57478090037524,0.273218000376666,5.17648059988401,0.140771648327037,1.90000612385475,3.758208955,0.021160689
2024-03-15,8,0.274193500476597,6.04628038786754,0.0715894322420083,5.85492871412866,0.481875733029456,4.78512805148298,9.292428571,0.031652428
2024-03-15,9,0.682017860274346,7.22562873447152,0.291876354138251,7.38310896410343,2.47157212941456,19.9878315890705,13.38189781,0.058207815
2024-04-19,1,0.279383439780826,3.37765084698461,0.183268756979786,3.64989521376392,0.950138541748879,2.50835800255981,3.319550562,0.014741915
2024-04-19,11,1.46198897794684,8.82242003957956,0.992637368038016,5.34563129396349,22.0431460741597,54.4825210935535,2.495,0.006955382
2024-04-19,2,0.35144027329346,3.31891920498978,0.0787670295367012,3.37138286942027,1.09921098610662,5.44848589189562,4.913947368,0.022795297
2024-04-19,3,0.844256220425785,5.3462632009707,0.270085169005263,5.26266917486414,4.92752437951566,8.34207852945429,12.48941606,0.221298722
2024-04-19,4,0.662621803937691,6.40871184737971,0.199479409881063,6.06375216901371,2.23162304528493,15.8439104613327,24.21384615,0.409805509
2024-04-19,5,0.848866661035943,6.55683435826034,0.254539038551205,6.01311824503101,2.262349646513,9.73687012965992,22.09306306,0.261286488
2024-04-19,6,1.05930212850213,4.72214027470745,0.24974991129143,6.03049934566361,0.908742484943486,6.70628414740506,5.287692308,0.028208034
2024-04-19,7,0.333482813707423,6.16442163589154,0.108608842610822,6.10187390559888,0.427765135083807,9.607184622806,4.640814815,0.013419982
2024-04-19,8,0.429639830341277,6.29785419086228,0.175548001058996,5.95988275148113,0.63853382778606,5.29440517896993,4.026,0.026519614
2024-04-19,9,0.20358994442695,6.49813605647008,0.176859311791497,6.04232871492967,1.27336348008455,11.3420954494745,9.591368421,0.151339871
2024-05-14,1,0.163419014618658,1.11298805910219,0.0954994186860589,1.3966225185648,2.22345262625154,1.03110374635448,2.239036145,0.008033118
2024-05-14,11,25.3530470054446,69.3987159825402,4.12465101877276,67.026212433981,21.4238666413183,47.2861770718557,18.73269231,0.256108313
2024-05-14,2,0.281428142070921,1.10923449269387,0.248407955415847,1.58739225745557,0.0452669104755337,0.591236350703702,1.81253012,0.008784852
2024-05-14,3,0.2226044474624,1.8584580702331,0.076912916788161,1.77095762310747,0.233722784768063,2.171553985946,2.578484848,0.022466787
2024-05-14,4,0.440492203013778,4.41655819156353,0.185461324220974,4.75305557999851,0.904171052518747,7.61514076980941,27.21358974,0.545510212
2024-05-14,5,0.631973532785299,6.11918441828076,0.288453254493849,6.39565479764556,1.63528765234404,7.07208908462298,26.41245902,0.274582883
2024-05-14,6,0.88337241096781,5.20690018008256,0.549465813534207,5.67577467969941,2.26069992228333,6.75637018955389,23.18242424,0.581817136
2024-05-14,7,0.627077303166205,6.95225141719793,0.172532205810785,7.01005360755584,6.05713924815229,33.6112739228377,42.55085714,0.481852473
2024-05-14,8,0.27494618960958,6.93172134229757,0.120063503232104,7.31081387044365,3.07593949593629,10.2270955123,31.02135135,0.865736023
2024-05-14,9,0.313853825992293,6.51891533270156,0.0983897534228858,6.4789850180503,1.01890185344717,13.9541611041923,19.00746667,0.094137903
2024-06-13,1,0.274616436479082,1.6480542834979,0.104429224683641,1.55339758172532,0.193434329606017,1.05400066511731,1,0.011898212
2024-06-13,11,47.7875600029231,76.918303274323,9.54287186903182,78.5269632085885,22.9552677884699,72.2095359218374,27.00396825,0.478956434
2024-06-13,2,0.307036343131019,1.83737225117062,0.128594019113516,1.73534816690468,0.177714942777447,1.42159819150027,1.324583333,0.010602248
2024-06-13,3,0.333890145630503,2.29689269891193,0.145187896959738,2.21779287383731,0.0858342667907943,1.30005770197285,3.420545455,0.057267782
2024-06-13,4,0.539325241738701,3.48287714231532,0.283339468631653,3.26755586550677,3.87159644932579,19.611001377111,29.94073171,0.534448415
2024-06-13,5,0.515206225280384,3.90216008246063,0.187353207284743,3.83652924093465,1.75008263340308,23.9147104289119,52.88525,0.840774863
2024-06-13,6,0.557173310813634,6.08156280243614,0.211575030078155,5.90461577278549,4.71296850055119,42.1582587933438,55.47941176,0.770543604
2024-06-13,7,1.32995209417228,8.48831919138793,0.669750368191938,8.06528958306799,9.12627890283376,57.4862189904135,94.99947368,2.306391386
2024-06-13,8,0.495901988360571,8.16957904214891,0.214582996506457,7.92307017015719,2.16571361089501,57.4801604922538,37.5680303,1.078131366
2024-06-13,9,0.453404553431065,10.3095529568597,0.121921677235227,10.343259605001,4.12925728015379,45.1626291341802,38.12483871,0.404008676
2024-07-23,1,0.0882046871242246,1.23759808520237,0.0836038312946671,1.10010248724415,0.585889013055782,1.82092895450258,1.577088608,0.009206204
2024-07-23,11,3.56157013506658,9.10971231111284,3.55391527505883,7.81764952519499,2.78743938192744,23.5758795611991,4.884044944,0.025879434
2024-07-23,2,0.399872658073615,1.5004518849571,0.196898503861641,1.56860012916193,0.140741117316621,4.12582023402358,3.154715447,0.013631642
2024-07-23,3,0.134761309140848,1.18668478689858,0.0414166265136975,1.26550755867266,0.321558309523938,2.04477723988866,2.270909091,0.020034942
2024-07-23,4,0.207667438549942,2.49387094211304,0.118830453845491,2.45058488067782,0.989266243000472,2.17395786772931,20.26676471,0.27941281
2024-07-23,5,0.207422817984417,3.56488608876371,0.0222708418198222,3.58466776498623,0.0972533445511302,2.76984403024954,20.46762712,0.387954083
2024-07-23,6,0.297030755523741,5.44481363930021,0.254723696103637,5.0956751783331,2.36730999689577,6.00198565142715,18.51238532,0.262379291
2024-07-23,7,0.602020118498722,5.9470899632147,0.226472105548601,5.69572143133902,0.624057338883508,5.48974742354797,12.25134021,0.176611543
2024-07-23,8,0.286375785422523,5.08501032643672,0.167238897190123,4.99069037924119,0.0987118374964503,2.56284404889554,3.6936,0.014179563
2024-07-23,9,0.60379488371247,4.74143706246687,0.314413928803709,4.54049172047977,0.813280495103755,2.10931986887838,4.83,0.029060261
2024-08-12,1,0.0894100857384585,0.559255078976953,0.030544862561917,0.550918113530418,0.133630488652586,0.735463043432821,0.321388889,0.007407802
2024-08-12,11,59.8475417699758,219.040902728347,NA,NA,2.12378232877396,11.8160942930467,21.85,0.436100968
2024-08-12,2,NA,NA,NA,NA,NA,NA,1.745362319,0.024252534
2024-08-12,3,0.210062605372384,1.65237916649812,0.0700870617255854,1.65461330186432,0.921523181176795,1.55431454171218,14.09363636,0.18599024
2024-08-12,4,NA,NA,NA,NA,NA,NA,40.01973684,0.572263503
2024-08-12,5,NA,NA,NA,NA,NA,NA,55.71561404,0.653187415
2024-08-12,6,NA,NA,NA,NA,NA,NA,77.57893617,0.942690138
2024-08-12,7,1.40805192166194,9.11570459613449,0.402989051593782,8.94040697008673,5.74249104467967,34.9434480685869,48.78773585,0.580473562
2024-08-12,8,5.43756389250056,16.2098233695027,2.57754784567231,14.7695541810399,9.63067071027239,41.0078427747318,57.65882353,0.748252816
2024-08-12,9,0.709479572236408,11.2301319459635,0.782781712802326,11.2274931493257,3.48707140596868,59.4640347883089,23.12967213,0.757554836
2024-11-05,1,0.0822779889349325,0.508663331163954,0.0206636626303887,0.482674430871723,0.142844638137695,1.1246367562894,0.328192771,0.008487635
2024-11-05,11,2.61257605937434,12.60777264609,1.28745247279019,10.4414059096835,17.9897626511015,28.6254520783286,5.450892857,0.028782409
2024-11-05,2,0.019153880426541,0.673693038354854,0.00580227299572111,0.665676766131421,0.106864379967731,2.89309945352678,0.434673913,0.008504659
2024-11-05,3,0.0822741264339674,1.29940162708273,0.0412262619990603,1.31968254838762,0.333073875910336,2.98912844718583,1.049875,0.010697944
2024-11-05,4,0.139618472169496,3.32460974637129,0.0783543860635936,3.24913111901005,0.239573756682031,4.79565683961649,11.41468085,0.352653477
2024-11-05,5,0.088602286534179,3.25401078263684,0.0815328733765778,3.17978795034995,0.213538794499837,3.13866694541789,14.19285714,0.264330916
2024-11-05,6,0.0912942445640575,3.3897252937285,0.0984912460638405,3.49471734417101,0.274558121549574,5.16047214572826,8.761882353,0.082616651
2024-11-05,7,0.444268775214551,5.67949078137243,0.217842407883986,5.35529388334466,0.399127773590571,4.1162326281862,5.213859649,0.044038926
2024-11-05,8,0.683314248108042,5.6174372286403,0.204159529339459,5.47906957628706,0.348376080174518,2.75971177040469,4.107924528,0.017492707
2024-11-05,9,2.00855414321133,8.29953379841614,0.748821970019274,7.85909820342501,1.54173025488676,5.5983939433083,8.209855072,0.147183959
2024-12-05,1,0.0430119913481091,0.925613373218794,0.0138090553372634,0.960547861544095,0.741832955641454,4.13906270990532,2.02823529411765,0.0139523043972915
2024-12-05,11,5.46148598959232,11.0423873778663,3.42454000642785,7.79127621458433,24.5886956410508,24.0867073080657,4.505,0.0257895678512602
2024-12-05,2,0.089523877844675,1.65196948495928,0.0206049989544547,1.54124624554671,0.498713102557714,6.71459432563128,5.82013888888889,0.197713454415593
2024-12-05,3,0.189709930107339,1.5671398189539,0.0739653688945013,1.42896518169866,0.680627701312766,6.55498075772138,5.26466666666667,0.0268033429243293
2024-12-05,4,0.135152375768691,3.06254265420827,0.0622613865372307,2.96624685195166,0.447668088332505,4.04887058949268,4.87459459459459,0.0307181802383574
2024-12-05,5,0.113476361542934,2.92663004424692,0.0652004640909627,2.79358467680863,0.253141992895702,2.80861117689036,4.17645833333333,0.0253459915825481
2024-12-05,6,0.171877402528441,3.58451555259318,0.0694732232927852,3.59794333405486,0.232528440266491,3.34742361864253,3.55701298701299,0.0302381835125997
2024-12-05,7,0.324051025484277,4.30484238019406,0.113842564318245,3.99443112025786,0.252232670998782,3.01361242903519,3.22306666666667,0.0258128038159523
2024-12-05,8,0.279734570524738,3.54776420208512,0.0836663368649142,3.36798196696459,0.0847627959580244,2.78847583749689,4.77782178217822,0.0480920845178827
2024-12-05,9,0.931631519575015,4.56257250545958,0.313365695897608,4.17467546880722,0.954095219863103,3.93461589352623,3.76384615384615,0.0516438422195892
